room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
Entire home/apt,Sant Martí,55,4.5,6,3.0,397.0,41.406083,2.2161020000000002
Entire home/apt,Horta-Guinardó,21,4.5,16,6.0,481.0,41.414798,2.1769119999999997
Entire home/apt,Ciutat Vella,26,5.0,4,2.0,372.0,41.389803,2.177716
Entire home/apt,Eixample,4,5.0,6,3.0,479.0,41.392896,2.1700779999999997
Entire home/apt,Eixample,3,5.0,4,2.0,508.0,41.390934,2.177356
Entire home/apt,Ciutat Vella,22,5.0,6,3.0,481.0,41.383922999999996,2.180889
Entire home/apt,Sant Martí,28,4.0,10,3.0,361.0,41.40527,2.210514
Entire home/apt,Eixample,82,5.0,6,2.0,331.0,41.391129,2.170722
Entire home/apt,Ciutat Vella,3,4.5,6,3.0,403.0,41.387378000000005,2.196457
Entire home/apt,Ciutat Vella,3,3.5,9,3.0,409.0,41.385647,2.179719
Entire home/apt,Eixample,115,5.0,10,4.0,480.0,41.392882,2.16687
Entire home/apt,Eixample,29,4.5,6,3.0,451.0,41.386285,2.1684259999999997
Entire home/apt,Eixample,45,5.0,6,2.0,324.0,41.387861,2.1690549999999997
Entire home/apt,Ciutat Vella,17,4.5,8,3.0,411.0,41.388277,2.174631
Entire home/apt,Eixample,150,4.5,7,3.0,337.0,41.391287,2.164925
Entire home/apt,Eixample,49,5.0,4,2.0,469.0,41.390137,2.176299
Entire home/apt,Eixample,24,4.5,8,5.0,361.0,41.398763,2.17125
Entire home/apt,Eixample,28,4.5,10,4.0,381.0,41.4007,2.181244
Entire home/apt,Sant Martí,52,4.5,10,4.0,418.0,41.390508000000004,2.197351
Entire home/apt,Eixample,14,5.0,12,5.0,503.0,41.393859,2.170363
Entire home/apt,Ciutat Vella,57,4.5,6,4.0,493.0,41.377996,2.177807
Entire home/apt,Ciutat Vella,4,5.0,4,2.0,464.0,41.383094,2.1776299999999997
Entire home/apt,Sants-Montjuïc,4,4.5,7,3.0,331.0,41.375077000000005,2.142634
Entire home/apt,Eixample,5,5.0,6,3.0,445.0,41.387876,2.17162
Entire home/apt,Eixample,6,4.5,4,2.0,331.0,41.396269000000004,2.163591
Entire home/apt,Horta-Guinardó,18,4.5,6,3.0,481.0,41.429536,2.134888
Entire home/apt,Ciutat Vella,3,5.0,5,3.0,312.0,41.38261,2.170537
Entire home/apt,Eixample,36,4.5,10,4.0,499.0,41.387207000000004,2.1505080000000003
Entire home/apt,Sant Martí,5,4.5,6,2.0,327.0,41.403901,2.21421
Entire home/apt,Sant Martí,3,4.0,10,4.0,354.0,41.387953,2.1983650000000003
Entire home/apt,Ciutat Vella,68,4.5,10,4.0,483.0,41.380058,2.172903
Entire home/apt,Eixample,23,4.5,8,3.0,384.0,41.386635,2.151657
Entire home/apt,Ciutat Vella,3,1.0,8,3.0,420.0,41.379452,2.1783799999999998
Entire home/apt,Sant Martí,11,5.0,8,4.0,384.0,41.389786,2.1909509999999996
Entire home/apt,Eixample,36,4.5,15,5.0,397.0,41.395835999999996,2.176471
Entire home/apt,Eixample,37,4.0,10,4.0,361.0,41.387772999999996,2.16776
Entire home/apt,Eixample,45,4.5,11,6.0,403.0,41.399229999999996,2.1716740000000003
Entire home/apt,Ciutat Vella,16,4.5,8,3.0,384.0,41.377957,2.179218
Entire home/apt,Eixample,4,5.0,15,9.0,481.0,41.396097999999995,2.167564
Entire home/apt,Eixample,14,4.5,10,4.0,337.0,41.381198,2.1612310000000003
Entire home/apt,Eixample,31,4.5,8,3.0,359.0,41.39606,2.169233
Entire home/apt,Eixample,29,4.0,12,5.0,433.0,41.39315,2.171748
Entire home/apt,Eixample,87,5.0,7,3.0,361.0,41.389713,2.16594
Entire home/apt,Eixample,17,5.0,9,5.0,499.0,41.388245,2.160308
Entire home/apt,Horta-Guinardó,4,4.5,10,5.0,361.0,41.434625,2.155671
Entire home/apt,Ciutat Vella,20,4.5,6,2.0,475.0,41.381478,2.1730869999999998
Entire home/apt,Sant Martí,6,4.5,7,3.0,433.0,41.398391,2.2069900000000002
Entire home/apt,Eixample,29,4.5,8,3.0,426.0,41.386562,2.1641220000000003
Entire home/apt,Ciutat Vella,6,4.5,10,4.0,420.0,41.375204,2.176285
Entire home/apt,Gràcia,8,5.0,6,3.0,343.0,41.398295000000005,2.158076
Entire home/apt,Eixample,24,5.0,8,3.0,327.0,41.386517,2.165853
Entire home/apt,Eixample,69,5.0,6,2.0,361.0,41.390136,2.168445
Entire home/apt,Eixample,4,5.0,6,2.0,361.0,41.38767,2.171091
Entire home/apt,Eixample,28,4.5,13,5.0,481.0,41.392559000000006,2.1730970000000003
Entire home/apt,Ciutat Vella,8,5.0,6,3.0,481.0,41.388628999999995,2.177491
Entire home/apt,Eixample,19,4.5,10,4.0,361.0,41.378227,2.158491
Entire home/apt,Sarrià-Sant Gervasi,17,4.5,8,4.0,469.0,41.40725,2.14678
Entire home/apt,Ciutat Vella,53,5.0,6,2.0,359.0,41.385203000000004,2.165653
Entire home/apt,Eixample,52,4.5,9,4.0,477.0,41.387409000000005,2.163741
Entire home/apt,Eixample,4,5.0,4,2.0,505.0,41.390184000000005,2.174383
Entire home/apt,Eixample,16,5.0,6,3.0,348.0,41.397402,2.174794
Entire home/apt,Eixample,34,4.5,14,7.0,361.0,41.39393,2.172181
Entire home/apt,Eixample,52,4.5,12,4.0,354.0,41.396159999999995,2.170261
Entire home/apt,Eixample,3,5.0,10,4.0,373.0,41.400997,2.1817900000000003
Entire home/apt,Eixample,135,5.0,16,6.0,398.0,41.390411,2.166182
Entire home/apt,Ciutat Vella,38,5.0,6,2.0,331.0,41.384059,2.165021
Entire home/apt,Eixample,40,4.5,12,4.0,420.0,41.385965,2.1664950000000003
Entire home/apt,Eixample,10,4.5,8,4.0,451.0,41.388369,2.1715020000000003
Entire home/apt,Sants-Montjuïc,19,4.5,10,3.0,402.0,41.37311,2.164401
Entire home/apt,Eixample,31,5.0,12,4.0,420.0,41.376173,2.166243
Entire home/apt,Eixample,18,4.5,10,4.0,406.0,41.402190999999995,2.1834119999999997
Entire home/apt,Ciutat Vella,3,4.5,9,3.0,409.0,41.386055,2.1815290000000003
Entire home/apt,Ciutat Vella,34,4.5,6,3.0,481.0,41.379188,2.176483
Entire home/apt,Eixample,3,4.5,2,1.0,60.0,41.375840000000004,2.161934
Entire home/apt,Ciutat Vella,7,4.5,2,1.0,55.0,41.377221,2.1673970000000002
Entire home/apt,Sarrià-Sant Gervasi,102,4.5,4,1.0,60.0,41.407952,2.145883
Entire home/apt,Ciutat Vella,34,4.5,2,0.0,42.0,41.383584,2.1835150000000003
Entire home/apt,Gràcia,126,4.5,2,1.0,59.0,41.402209,2.1535290000000002
Entire home/apt,Nou Barris,16,4.5,2,0.0,57.0,41.432285,2.1747520000000002
Entire home/apt,Sarrià-Sant Gervasi,52,4.5,2,1.0,60.0,41.403456,2.138992
Entire home/apt,Eixample,63,4.0,2,0.0,60.0,41.392015,2.1484970000000003
Entire home/apt,Les Corts,75,4.0,2,1.0,48.0,41.385502,2.139208
Entire home/apt,Les Corts,7,5.0,5,1.0,3606.0,41.382598,2.134478
Entire home/apt,Sant Martí,51,4.5,12,4.0,3606.0,41.390958000000005,2.1995869999999997
Entire home/apt,Sant Martí,5,5.0,8,4.0,1918.0,41.385728,2.200731
Entire home/apt,Horta-Guinardó,4,5.0,16,8.0,1605.0,41.427046000000004,2.164543
Entire home/apt,Ciutat Vella,12,5.0,10,4.0,1443.0,41.379003999999995,2.1832689999999997
Entire home/apt,Ciutat Vella,11,4.5,16,6.0,1343.0,41.384707,2.16538
Entire home/apt,Sant Martí,4,4.5,8,4.0,1082.0,41.383773,2.199398
Entire home/apt,Eixample,48,5.0,6,3.0,1082.0,41.390049,2.176432
Entire home/apt,Ciutat Vella,3,5.0,11,5.0,1044.0,41.383872,2.173666
Entire home/apt,Eixample,9,5.0,16,10.0,865.0,41.398835,2.178682
Entire home/apt,Sant Martí,11,4.5,8,4.0,721.0,41.40446,2.215536
Entire home/apt,Sant Martí,5,5.0,16,6.0,901.0,41.392893,2.191799
Entire home/apt,Eixample,15,5.0,9,4.0,842.0,41.392436,2.1668369999999997
Entire home/apt,Eixample,12,4.5,10,5.0,1022.0,41.392191,2.1648389999999997
Entire home/apt,Sant Martí,5,4.5,8,3.0,843.0,41.404416,2.21591
Entire home/apt,Eixample,9,3.5,15,7.0,842.0,41.384081,2.1612669999999996
Entire home/apt,Eixample,176,5.0,10,4.0,842.0,41.399309,2.170635
Entire home/apt,Eixample,6,5.0,16,9.0,961.0,41.396028,2.169261
Entire home/apt,Eixample,9,5.0,4,2.0,541.0,41.393825,2.166782
Entire home/apt,Eixample,3,5.0,8,4.0,720.0,41.39529,2.155196
Entire home/apt,Eixample,10,5.0,6,3.0,541.0,41.386755,2.153434
Entire home/apt,Eixample,17,4.5,11,4.0,539.0,41.387375,2.167625
Entire home/apt,Eixample,8,5.0,6,2.0,541.0,41.388169,2.1528709999999998
Entire home/apt,Sant Martí,3,5.0,10,4.0,597.0,41.409875,2.217386
Entire home/apt,Eixample,59,4.5,10,4.0,541.0,41.386961,2.15289
Entire home/apt,Sant Martí,8,4.5,10,4.0,660.0,41.407802000000004,2.212257
Entire home/apt,Ciutat Vella,3,4.5,16,10.0,602.0,41.383648,2.1717299999999997
Entire home/apt,Eixample,18,4.5,9,4.0,541.0,41.386989,2.152716
Entire home/apt,Eixample,18,4.5,10,5.0,613.0,41.386032,2.1639720000000002
Entire home/apt,Eixample,3,5.0,8,4.0,697.0,41.395426,2.1552729999999998
Entire home/apt,Eixample,8,5.0,4,2.0,541.0,41.390089,2.173587
Entire home/apt,Horta-Guinardó,29,5.0,7,4.0,541.0,41.416801,2.174986
Entire home/apt,Sant Martí,5,5.0,4,2.0,661.0,41.394859000000004,2.191663
Entire home/apt,Eixample,41,5.0,12,5.0,602.0,41.392959999999995,2.173479
Entire home/apt,Sant Martí,3,4.5,6,3.0,602.0,41.408609000000006,2.214783
Entire home/apt,Sant Martí,14,5.0,10,5.0,583.0,41.406276,2.2164669999999997
Entire home/apt,Gràcia,32,4.5,8,4.0,602.0,41.407638,2.1537290000000002
Entire home/apt,Ciutat Vella,73,5.0,10,4.0,541.0,41.380068,2.172111
Entire home/apt,Sant Martí,35,5.0,10,5.0,721.0,41.398179999999996,2.1928240000000003
Entire home/apt,Eixample,18,5.0,6,3.0,706.0,41.394596,2.162244
Entire home/apt,Eixample,36,4.5,8,4.0,565.0,41.392602000000004,2.154843
Entire home/apt,Eixample,9,5.0,6,3.0,599.0,41.391995,2.1640610000000002
Entire home/apt,Ciutat Vella,5,4.0,10,4.0,384.0,41.38073,2.17238
Entire home/apt,Eixample,11,4.5,10,5.0,354.0,41.388609,2.170089
Entire home/apt,Sant Martí,19,4.5,6,3.0,348.0,41.405136999999996,2.2133689999999997
Entire home/apt,Sant Martí,9,4.5,8,4.0,481.0,41.404343,2.215621
Entire home/apt,Sarrià-Sant Gervasi,30,4.5,8,4.0,384.0,41.423739000000005,2.095498
Entire home/apt,Sants-Montjuïc,34,4.0,5,3.0,324.0,41.365629,2.133075
Entire home/apt,Sants-Montjuïc,9,4.5,7,3.0,361.0,41.373263,2.134902
Entire home/apt,Sarrià-Sant Gervasi,18,4.5,10,4.0,384.0,41.394116,2.13762
Entire home/apt,Eixample,3,4.5,9,4.0,481.0,41.387254999999996,2.165828
Entire home/apt,Eixample,45,4.5,10,4.0,409.0,41.378761,2.156759
Entire home/apt,Eixample,23,4.5,16,6.0,361.0,41.389183,2.161941
Entire home/apt,Ciutat Vella,36,4.5,8,3.0,365.0,41.378469,2.177614
Entire home/apt,Eixample,98,5.0,6,3.0,480.0,41.402621999999994,2.173658
Entire home/apt,Ciutat Vella,17,4.5,8,3.0,389.0,41.378561,2.178201
Entire home/apt,Eixample,17,4.5,10,5.0,420.0,41.387421999999994,2.1700209999999998
Entire home/apt,Sant Martí,12,5.0,10,5.0,431.0,41.390896000000005,2.1933740000000004
Entire home/apt,Eixample,8,4.5,10,4.0,457.0,41.386038,2.165247
Entire home/apt,Sant Martí,9,4.5,8,4.0,433.0,41.39015,2.195049
Entire home/apt,Eixample,83,5.0,8,4.0,361.0,41.396927000000005,2.1784689999999998
Entire home/apt,Sant Martí,22,4.5,6,3.0,469.0,41.40313,2.2128400000000004
Entire home/apt,Eixample,57,5.0,6,2.0,343.0,41.388455,2.166002
Entire home/apt,Ciutat Vella,24,5.0,10,5.0,489.0,41.384612,2.16475
Entire home/apt,Eixample,175,5.0,8,4.0,331.0,41.39456,2.17372
Entire home/apt,Sant Martí,22,4.5,6,3.0,469.0,41.402896999999996,2.212238
Entire home/apt,Eixample,41,5.0,10,5.0,413.0,41.395297,2.174266
Entire home/apt,Eixample,3,4.5,9,5.0,481.0,41.386988,2.165268
Entire home/apt,Eixample,7,5.0,10,5.0,422.0,41.401051,2.181457
Entire home/apt,Eixample,34,4.5,10,4.0,515.0,41.390714,2.166943
Entire home/apt,Ciutat Vella,5,4.5,5,2.0,348.0,41.382493,2.1668060000000002
Entire home/apt,Eixample,37,5.0,4,2.0,361.0,41.389284,2.1588950000000002
Entire home/apt,Eixample,177,5.0,8,3.0,348.0,41.382372,2.157686
Entire home/apt,Eixample,12,5.0,10,4.0,457.0,41.386154,2.1666990000000004
Entire home/apt,Eixample,17,5.0,4,2.0,475.0,41.387516,2.1661189999999997
Entire home/apt,Eixample,25,5.0,8,3.0,409.0,41.385616,2.163707
Entire home/apt,Eixample,35,5.0,8,3.0,384.0,41.385692,2.1636319999999998
Entire home/apt,Eixample,33,5.0,11,5.0,420.0,41.388909999999996,2.1673
Entire home/apt,Sant Martí,5,5.0,6,2.0,361.0,41.405184000000006,2.215077
Entire home/apt,Ciutat Vella,20,5.0,8,3.0,409.0,41.377332,2.177567
Entire home/apt,Eixample,9,4.5,6,3.0,354.0,41.394775,2.165236
Entire home/apt,Ciutat Vella,13,4.5,8,3.0,409.0,41.378805,2.179622
Entire home/apt,Sarrià-Sant Gervasi,103,5.0,12,6.0,361.0,41.395244,2.153564
Entire home/apt,Eixample,5,4.0,8,3.0,451.0,41.393184000000005,2.1686810000000003
Entire home/apt,Eixample,9,4.5,6,3.0,348.0,41.379815,2.146219
Entire home/apt,Eixample,19,5.0,9,5.0,396.0,41.400057000000004,2.173162
Entire home/apt,Eixample,108,5.0,16,6.0,390.0,41.398179999999996,2.163032
Entire home/apt,Eixample,18,4.5,8,3.0,420.0,41.387021999999995,2.167145
Entire home/apt,Eixample,27,5.0,4,2.0,337.0,41.390128999999995,2.1698150000000003
Entire home/apt,Eixample,169,5.0,12,6.0,397.0,41.394538,2.16014
Entire home/apt,Sarrià-Sant Gervasi,13,4.0,8,4.0,216.0,41.420988,2.099446
Entire home/apt,Sants-Montjuïc,4,4.5,8,3.0,240.0,41.377755,2.1318
Entire home/apt,Les Corts,10,4.5,8,4.0,265.0,41.378751,2.124834
Entire home/apt,Sants-Montjuïc,51,4.5,8,3.0,240.0,41.377438,2.137645
Entire home/apt,Sants-Montjuïc,16,3.5,13,4.0,294.0,41.375409999999995,2.143097
Entire home/apt,Sants-Montjuïc,21,5.0,6,4.0,249.0,41.376527,2.134455
Entire home/apt,Sants-Montjuïc,3,4.5,8,4.0,301.0,41.375277000000004,2.1407380000000003
Entire home/apt,Sants-Montjuïc,3,3.0,8,4.0,301.0,41.375296999999996,2.141342
Entire home/apt,Eixample,14,5.0,6,3.0,215.0,41.395009,2.171375
Entire home/apt,Sants-Montjuïc,10,4.0,8,4.0,301.0,41.375376,2.141099
Entire home/apt,Sants-Montjuïc,8,4.0,4,2.0,222.0,41.372487,2.140011
Entire home/apt,Sants-Montjuïc,13,4.5,8,4.0,301.0,41.37639,2.1399790000000003
Entire home/apt,Sarrià-Sant Gervasi,3,4.0,6,4.0,240.0,41.415845000000004,2.1112349999999998
Entire home/apt,Les Corts,31,4.5,5,4.0,226.0,41.38538,2.128214
Entire home/apt,Sarrià-Sant Gervasi,14,4.5,6,4.0,216.0,41.395618,2.1411580000000003
Entire home/apt,Les Corts,16,4.5,14,5.0,228.0,41.384559,2.139782
Entire home/apt,Ciutat Vella,68,4.5,4,2.0,276.0,41.380306,2.174472
Entire home/apt,Gràcia,44,4.0,7,4.0,216.0,41.412668,2.140372
Entire home/apt,Les Corts,3,4.5,3,2.0,240.0,41.385763,2.135895
Entire home/apt,Sants-Montjuïc,24,4.0,3,0.0,216.0,41.374934,2.140813
Entire home/apt,Sants-Montjuïc,28,4.5,6,3.0,239.0,41.381048,2.1379259999999998
Entire home/apt,Les Corts,6,5.0,4,3.0,276.0,41.381943,2.130574
Entire home/apt,Sarrià-Sant Gervasi,23,4.5,6,3.0,259.0,41.392402000000004,2.1231419999999996
Entire home/apt,Les Corts,8,5.0,5,3.0,269.0,41.387001,2.1358669999999997
Entire home/apt,Les Corts,18,4.5,5,3.0,268.0,41.385459000000004,2.138521
Entire home/apt,Eixample,9,5.0,7,3.0,216.0,41.375871000000004,2.164726
Entire home/apt,Sants-Montjuïc,29,4.0,10,3.0,240.0,41.372971,2.160084
Entire home/apt,Sants-Montjuïc,14,4.5,10,4.0,216.0,41.371506,2.149429
Entire home/apt,Sants-Montjuïc,3,4.5,3,2.0,216.0,41.370886999999996,2.146764
Entire home/apt,Sants-Montjuïc,3,4.5,10,3.0,210.0,41.372079,2.160707
Entire home/apt,Sants-Montjuïc,3,4.0,5,3.0,228.0,41.372296999999996,2.164339
Entire home/apt,Sants-Montjuïc,6,3.0,10,4.0,305.0,41.373965999999996,2.155318
Entire home/apt,Sants-Montjuïc,12,4.0,10,3.0,256.0,41.375802,2.1438610000000002
Entire home/apt,Eixample,10,4.0,10,5.0,240.0,41.381819,2.159427
Entire home/apt,Eixample,13,5.0,6,3.0,240.0,41.376278000000006,2.1550599999999998
Entire home/apt,Sants-Montjuïc,11,4.5,6,3.0,216.0,41.375545,2.147563
Entire home/apt,Sants-Montjuïc,75,5.0,3,2.0,216.0,41.374319,2.1564490000000003
Entire home/apt,Sants-Montjuïc,23,4.5,5,2.0,216.0,41.373422,2.160607
Entire home/apt,Ciutat Vella,40,4.0,10,4.0,307.0,41.380201,2.172199
Entire home/apt,Eixample,4,5.0,3,2.0,216.0,41.375706,2.158129
Entire home/apt,Eixample,73,4.5,6,3.0,240.0,41.378205,2.159057
Entire home/apt,Les Corts,32,4.5,9,4.0,259.0,41.391975,2.142823
Entire home/apt,Eixample,9,5.0,7,3.0,235.0,41.382887,2.159868
Entire home/apt,Eixample,10,4.0,10,4.0,209.0,41.382929,2.154989
Entire home/apt,Sarrià-Sant Gervasi,37,5.0,7,4.0,229.0,41.394993,2.1474029999999997
Entire home/apt,Sarrià-Sant Gervasi,6,5.0,6,3.0,240.0,41.395127,2.146245
Entire home/apt,Eixample,4,4.5,7,4.0,216.0,41.381392,2.1532169999999997
Entire home/apt,Sants-Montjuïc,27,4.5,10,2.0,276.0,41.372653,2.164772
Entire home/apt,Eixample,34,4.5,9,5.0,267.0,41.375815,2.155199
Entire home/apt,Sants-Montjuïc,5,5.0,6,3.0,240.0,41.372144,2.147646
Entire home/apt,Sants-Montjuïc,41,4.5,8,4.0,239.0,41.374334000000005,2.171291
Entire home/apt,Sants-Montjuïc,5,4.5,6,3.0,216.0,41.373273,2.162172
Entire home/apt,Sants-Montjuïc,11,4.0,6,3.0,228.0,41.371963,2.163855
Entire home/apt,Ciutat Vella,6,5.0,7,3.0,307.0,41.37843,2.167909
Entire home/apt,Eixample,5,5.0,9,4.0,265.0,41.375177,2.1661099999999998
Entire home/apt,Ciutat Vella,35,4.5,8,4.0,240.0,41.381153000000005,2.177818
Entire home/apt,Ciutat Vella,6,4.5,4,0.0,210.0,41.383239,2.182627
Entire home/apt,Ciutat Vella,16,4.5,11,3.0,301.0,41.380576,2.176516
Entire home/apt,Eixample,41,4.5,6,3.0,209.0,41.391566,2.167595
Entire home/apt,Ciutat Vella,11,4.5,12,4.0,239.0,41.381246999999995,2.179135
Entire home/apt,Ciutat Vella,56,4.5,6,3.0,222.0,41.375751,2.174142
Entire home/apt,Sants-Montjuïc,3,5.0,10,3.0,217.0,41.372671999999994,2.16454
Entire home/apt,Eixample,32,5.0,4,1.0,216.0,41.388954,2.170013
Entire home/apt,Eixample,10,4.0,10,5.0,303.0,41.383210999999996,2.156943
Entire home/apt,Sants-Montjuïc,5,4.5,5,3.0,235.0,41.371694,2.163046
Entire home/apt,Ciutat Vella,31,4.5,8,4.0,235.0,41.376309,2.174125
Entire home/apt,Sants-Montjuïc,9,3.5,7,3.0,216.0,41.373896,2.167775
Entire home/apt,Eixample,83,4.5,12,5.0,276.0,41.383981,2.161022
Entire home/apt,Eixample,45,4.5,12,6.0,276.0,41.383662,2.16055
Entire home/apt,Eixample,11,5.0,9,4.0,259.0,41.378302000000005,2.155179
Entire home/apt,Eixample,17,5.0,10,5.0,252.0,41.376201,2.160119
Entire home/apt,Sants-Montjuïc,5,4.5,5,2.0,216.0,41.372116999999996,2.149367
Entire home/apt,Sants-Montjuïc,7,4.0,6,2.0,229.0,41.373401,2.168979
Entire home/apt,Sants-Montjuïc,9,4.0,10,4.0,251.0,41.37339,2.1629650000000002
Entire home/apt,Sants-Montjuïc,46,5.0,8,4.0,216.0,41.373785999999996,2.165039
Entire home/apt,Eixample,68,5.0,6,3.0,301.0,41.392517,2.1739
Entire home/apt,Sants-Montjuïc,107,4.5,8,4.0,301.0,41.374244,2.170444
Entire home/apt,Sants-Montjuïc,12,4.5,7,3.0,216.0,41.37428,2.168701
Entire home/apt,Sants-Montjuïc,7,4.5,7,3.0,216.0,41.373443,2.169125
Entire home/apt,Sants-Montjuïc,11,4.5,6,3.0,216.0,41.374383,2.169028
Entire home/apt,Sants-Montjuïc,3,4.5,9,5.0,301.0,41.374565000000004,2.168893
Entire home/apt,Eixample,25,4.0,10,3.0,301.0,41.392618,2.177645
Entire home/apt,Horta-Guinardó,41,4.0,4,3.0,60.0,41.419407,2.1548599999999998
Entire home/apt,Sants-Montjuïc,6,4.0,4,0.0,59.0,41.362978000000005,2.1384119999999998
Entire home/apt,Ciutat Vella,105,4.0,2,1.0,42.0,41.384304,2.179219
Entire home/apt,Sant Martí,23,4.0,10,4.0,361.0,41.403602,2.214101
Entire home/apt,Ciutat Vella,16,4.5,10,4.0,351.0,41.383827000000004,2.170652
Entire home/apt,Ciutat Vella,24,4.5,10,5.0,361.0,41.386732,2.183873
Entire home/apt,Eixample,24,5.0,8,4.0,397.0,41.39386,2.170913
Entire home/apt,Eixample,3,5.0,4,1.0,505.0,41.390636,2.173991
Entire home/apt,Eixample,9,4.5,6,3.0,312.0,41.392381,2.175504
Entire home/apt,Eixample,10,5.0,6,3.0,318.0,41.393041,2.149492
Entire home/apt,Eixample,64,4.5,6,3.0,433.0,41.393675,2.176142
Entire home/apt,Eixample,3,4.5,7,3.0,420.0,41.392649,2.163033
Entire home/apt,Eixample,6,5.0,4,2.0,433.0,41.381819,2.159859
Entire home/apt,Sant Martí,9,4.5,9,4.0,240.0,41.387345,2.198277
Entire home/apt,Sants-Montjuïc,119,5.0,7,3.0,264.0,41.374287,2.175759
Entire home/apt,Ciutat Vella,23,5.0,3,1.0,239.0,41.382292,2.183093
Entire home/apt,Eixample,5,5.0,2,1.0,222.0,41.39177,2.15673
Entire home/apt,Eixample,11,4.5,4,1.0,210.0,41.388474,2.15195
Entire home/apt,Eixample,19,4.0,10,4.0,240.0,41.382481,2.157459
Entire home/apt,Eixample,15,4.5,8,3.0,301.0,41.385842,2.160156
Entire home/apt,Eixample,36,4.5,5,2.0,301.0,41.388506,2.1527279999999998
Entire home/apt,Eixample,5,3.5,5,3.0,216.0,41.382954,2.154983
Entire home/apt,Eixample,7,4.5,3,2.0,240.0,41.379776,2.14724
Entire home/apt,Eixample,9,4.5,4,1.0,216.0,41.391244,2.151704
Entire home/apt,Eixample,19,4.5,5,3.0,211.0,41.38175,2.159606
Entire home/apt,Eixample,25,4.5,7,3.0,239.0,41.380196999999995,2.1591299999999998
Entire home/apt,Eixample,9,4.5,4,2.0,240.0,41.388456,2.151226
Entire home/apt,Eixample,21,4.0,9,4.0,239.0,41.379709000000005,2.15321
Entire home/apt,Eixample,16,5.0,5,3.0,240.0,41.384873999999996,2.144869
Entire home/apt,Eixample,9,4.5,10,5.0,282.0,41.386881,2.155102
Entire home/apt,Eixample,42,4.5,6,3.0,221.0,41.385488,2.155636
Entire home/apt,Eixample,10,4.5,6,3.0,301.0,41.37699,2.15804
Entire home/apt,Eixample,21,4.5,10,5.0,307.0,41.38126,2.1601529999999998
Entire home/apt,Ciutat Vella,41,5.0,9,3.0,237.0,41.381012,2.1692869999999997
Entire home/apt,Eixample,3,5.0,6,4.0,240.0,41.384941999999995,2.158345
Entire home/apt,Eixample,7,4.0,10,5.0,252.0,41.381168,2.1598080000000004
Entire home/apt,Eixample,14,4.5,12,4.0,301.0,41.385981,2.159255
Entire home/apt,Eixample,56,4.0,7,3.0,216.0,41.387097,2.157609
Entire home/apt,Eixample,13,4.5,6,3.0,217.0,41.378887,2.161771
Entire home/apt,Ciutat Vella,3,4.5,4,1.0,240.0,41.380685,2.163687
Entire home/apt,Eixample,26,4.5,6,2.0,222.0,41.38747,2.1656169999999997
Entire home/apt,Ciutat Vella,3,3.5,6,2.0,222.0,41.379133,2.168822
Entire home/apt,Ciutat Vella,13,4.0,6,3.0,210.0,41.384694,2.1658470000000003
Entire home/apt,Eixample,69,5.0,3,1.0,215.0,41.385435,2.159096
Entire home/apt,Eixample,87,4.5,8,4.0,301.0,41.386645,2.159328
Entire home/apt,Ciutat Vella,15,5.0,12,4.0,301.0,41.385096000000004,2.166115
Entire home/apt,Sarrià-Sant Gervasi,10,5.0,2,1.0,259.0,41.394653000000005,2.147739
Entire home/apt,Gràcia,6,5.0,6,3.0,218.0,41.39597,2.156144
Entire home/apt,Eixample,3,4.0,4,2.0,216.0,41.394448,2.1565630000000002
Entire home/apt,Eixample,14,4.5,6,4.0,210.0,41.389126,2.158044
Entire home/apt,Eixample,4,5.0,5,2.0,271.0,41.380339,2.1582310000000002
Entire home/apt,Sarrià-Sant Gervasi,11,5.0,7,4.0,235.0,41.395517,2.150105
Entire home/apt,Eixample,8,5.0,6,3.0,276.0,41.393083000000004,2.1630130000000003
Entire home/apt,Ciutat Vella,21,4.5,6,2.0,207.0,41.386485,2.1743639999999997
Entire home/apt,Ciutat Vella,4,4.5,4,1.0,301.0,41.381803000000005,2.172694
Entire home/apt,Ciutat Vella,35,4.5,9,4.0,307.0,41.378846,2.1729979999999998
Entire home/apt,Ciutat Vella,48,4.5,10,4.0,307.0,41.378955,2.170849
Entire home/apt,Ciutat Vella,3,4.5,3,1.0,282.0,41.381566,2.171195
Entire home/apt,Ciutat Vella,47,4.5,10,4.0,307.0,41.378959,2.171191
Entire home/apt,Eixample,5,5.0,6,2.0,210.0,41.391906,2.1705400000000004
Entire home/apt,Eixample,13,4.0,10,4.0,265.0,41.390494,2.173232
Entire home/apt,Eixample,4,5.0,2,1.0,210.0,41.387454,2.166199
Entire home/apt,Eixample,3,4.5,5,3.0,301.0,41.390122,2.16365
Entire home/apt,Ciutat Vella,32,4.5,6,2.0,222.0,41.379199,2.167488
Entire home/apt,Eixample,8,5.0,5,2.0,301.0,41.391007,2.170648
Entire home/apt,Eixample,42,5.0,7,3.0,217.0,41.389687,2.167319
Entire home/apt,Ciutat Vella,11,3.0,8,3.0,246.0,41.377869,2.171733
